text,retweet_count,favorite_count,clean_tweet,Hash words,scores,compound,comp_score
Jussie Smallett charged with a hate crime against himself. What next #Stupidity,0,0,jussi smallett charg hate crime himself. what next #stupid,#Stupidity,"{'neg': 0.507, 'neu': 0.493, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"A poster boy for the black &amp; gay community, who in 1 faked hate crime. Tried to demonize the whole straight white p… https://t.co/8nsgvFZU5C",1,1,"a poster boy black &amp; gay community, 1 fake hate crime. tri demon whole straight white p...",No hashtags,"{'neg': 0.444, 'neu': 0.474, 'pos': 0.082, 'compound': -0.8555}",-0.8555,neg
"1/2 I'm so delighted that Jussie Smollett is found guilty of faking a HATE CRIME, absolutely delighted,he's a compl… https://t.co/BEZip0qOkl",0,2,"1/2 i'm delight jussi smollett found guilti fake hate crime, absolut delighted,he' compl...",No hashtags,"{'neg': 0.444, 'neu': 0.388, 'pos': 0.168, 'compound': -0.7506}",-0.7506,neg
Senate Vaccine Vote Proves Our Democracy Is Troubled | A Holiday Hate Crime Against Fox News? https://t.co/UXmccpp0R5,0,0,senat vaccin vote prove our democraci is troubl | a holiday hate crime against fox news?,No hashtags,"{'neg': 0.344, 'neu': 0.526, 'pos': 0.129, 'compound': -0.6705}",-0.6705,neg
Well well. #JussieSmollett guilty of staging a hate crime to bolster his career. Where are all those fools who were… https://t.co/AGqZzfwhLy,0,1,well well. #jussiesmollett guilti stage hate crime bolster career. where fool were...,#JussieSmollett,"{'neg': 0.474, 'neu': 0.329, 'pos': 0.197, 'compound': -0.7845}",-0.7845,neg
American actor Jussie Smollett convicted of organizing hate crime against himself https://t.co/ch0DwsljsG,0,0,american actor jussi smollett convict organ hate crime,No hashtags,"{'neg': 0.545, 'neu': 0.455, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"What a loser. Staging hate crime on himself, faces up to 3 years. https://t.co/9vvyQCS2WW",0,0,"what loser. stage hate crime himself, face 3 years.",No hashtags,"{'neg': 0.679, 'neu': 0.321, 'pos': 0.0, 'compound': -0.891}",-0.891,neg
"@AOC Hey. Was it still a homophobic attack ? 

Perhaps Jussie should be convicted for hate crime against himself? 🤔",0,0,hey. wa still homophob attack ? perhap jussi convict hate crime himself?,No hashtags,"{'neg': 0.571, 'neu': 0.429, 'pos': 0.0, 'compound': -0.8924}",-0.8924,neg
@sparkliiin This is literally a hate crime,0,0,thi liter hate crime,No hashtags,"{'neg': 0.783, 'neu': 0.217, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
Jussie Smollett is CONVICTED of faking hate crime https://t.co/BozYXL7Py5 via @MailOnline,0,1,jussi smollett convict fake hate crime,No hashtags,"{'neg': 0.774, 'neu': 0.226, 'pos': 0.0, 'compound': -0.8834}",-0.8834,neg
"Har ni hört den om Djävulsbocken i Gävle?

https://t.co/DrTgRElM9J",0,1,har ni hort den om djavulsbocken gavle?,No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
@thenottyler how? seems pretty bad faith to just assume a hate crime was faked,0,0,how? seem pretti bad faith assum hate crime fake,No hashtags,"{'neg': 0.67, 'neu': 0.194, 'pos': 0.136, 'compound': -0.9001}",-0.9001,neg
US actor Jussie Smollett found guilty of staging hate crime against himself https://t.co/G1F4841zpT,0,0,us actor jussi smollett found guilti stage hate crime,No hashtags,"{'neg': 0.507, 'neu': 0.493, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"America, the country so racist and homophobic, a gay black guy had to FAKE a hate crime just to get some attention… https://t.co/1QtC4lQ2sg",0,0,"america, countri racist homophobic, gay black guy fake hate crime get attention...",No hashtags,"{'neg': 0.641, 'neu': 0.359, 'pos': 0.0, 'compound': -0.936}",-0.936,neg
"Jussie Smollett found guilty of falsely staging &amp; reporting a hate crime.
And this from The President is what happe… https://t.co/b6UL5YUsMd",3,10,jussi smollett found guilti fals stage &amp; report hate crime. and the presid happe...,No hashtags,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"The foxers crying out about it being a “hate crime» has obviously not celebrated Xmas in my hometown in the 80s, wh… https://t.co/bPRpSlh1u6",1,1,"the foxer cri ""hate crime>> obvious celebr xma hometown 80s, wh...",No hashtags,"{'neg': 0.27, 'neu': 0.73, 'pos': 0.0, 'compound': -0.5719}",-0.5719,neg
@GunstLeo @HenMazzig is stabbing innocent mums whose only crime is taking their children to school a duty? Is teach… https://t.co/ZF2XbKl0Xs,0,1,stab innoc mum whose crime take child school duty? is teach...,No hashtags,"{'neg': 0.448, 'neu': 0.552, 'pos': 0.0, 'compound': -0.8074}",-0.8074,neg
News24 - https://t.co/Kmfjlbdpwk | Jussie Smollett found guilty of staging fake hate crime https://t.co/LbX2rEEobY https://t.co/OrAT9KlnW9,0,0,news24 -,No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
"gappletwt is a hate crime
wilburtwt better 
and thoughts @CoffeeTree__ 
we’re on the nice list",0,2,gappletwt hate crime wilburtwt better thought we'r nice list,No hashtags,"{'neg': 0.402, 'neu': 0.279, 'pos': 0.318, 'compound': -0.3612}",-0.3612,neg
"Jussie Smollett Found Guilty of Hate-Crime Hoax, Lying to Police https://t.co/IYBQGpf6BX https://t.co/v5qfjfjdik",1,1,"jussi smollett found guilti hate-crim hoax, ly polic",No hashtags,"{'neg': 0.179, 'neu': 0.513, 'pos': 0.308, 'compound': 0.3612}",0.3612,pos
"@SteveBenko Here’s him saying it was a noose like 39 times in the span of a couple minutes 

https://t.co/J1cjIntQ9i",2,10,here' say noos like 39 time span coupl minut,No hashtags,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}",0.3612,pos
Hate crime https://t.co/YAZAgyhH3C,0,0,hate crime,No hashtags,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
@vayneni @Liwah5 @kunwrsingh @AJEnglish @ZainabAKhan2 Muslims follow the law of the land. Again no proof of crime r… https://t.co/ExxzGRQ9th,0,0,muslim follow law land. again proof crime r...,No hashtags,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.5423}",-0.5423,neg
@brainofthebean @RawStory Im guessing an actual hate crime needs to take place for them to qualify something unequivocally as a hate crime.,0,0,im guess actual hate crime need take place qualifi someth unequivoc hate crime.,No hashtags,"{'neg': 0.615, 'neu': 0.385, 'pos': 0.0, 'compound': -0.9371}",-0.9371,neg
US actor Jussie Smollett found guilty of staging a fake hate crime against himself https://t.co/bcoBV9mhKS,0,0,us actor jussi smollett found guilti stage fake hate crime,No hashtags,"{'neg': 0.595, 'neu': 0.405, 'pos': 0.0, 'compound': -0.8834}",-0.8834,neg
No. Faking a hate crime that implicated everyone to the right of you deserves jail time. His motivation was to smea… https://t.co/pMp2Jxg65i,5,42,no. fake hate crime implic everyon right deserv jail time. hi motiv smea...,No hashtags,"{'neg': 0.581, 'neu': 0.419, 'pos': 0.0, 'compound': -0.91}",-0.91,neg
@MSNBC @ZachStafford Does the verdict make it harder for victims of hate crimes? Or does the fact that he faked it… https://t.co/2LcvrARuxF,0,0,doe verdict make harder victim hate crimes? or fact fake it...,No hashtags,"{'neg': 0.509, 'neu': 0.4, 'pos': 0.091, 'compound': -0.8074}",-0.8074,neg
Actor Jussie Smollett convicted of faking hate crime | people https://t.co/sfoOLIXwuT,0,0,actor jussi smollett convict fake hate crime | peopl,No hashtags,"{'neg': 0.673, 'neu': 0.327, 'pos': 0.0, 'compound': -0.8834}",-0.8834,neg
Actor Jussie Smollett convicted of faking hate crime | people https://t.co/Xn2hXIU33K,0,0,actor jussi smollett convict fake hate crime | peopl,No hashtags,"{'neg': 0.673, 'neu': 0.327, 'pos': 0.0, 'compound': -0.8834}",-0.8834,neg
"Jussie Smollett guilty of lying to police about hate crime attack, jury finds https://t.co/5f1aToJqoP",2,9,"jussi smollett guilti lie polic hate crime attack, juri find",No hashtags,"{'neg': 0.595, 'neu': 0.405, 'pos': 0.0, 'compound': -0.8834}",-0.8834,neg
Jussie Smollett found guilty of staging fake hate crime – but ex https://t.co/YGcjazyWs1,0,0,jussi smollett found guilti stage fake hate crime - ex,No hashtags,"{'neg': 0.632, 'neu': 0.368, 'pos': 0.0, 'compound': -0.8834}",-0.8834,neg
Jussie Smollett Found Guilty Of Falsely Reporting A Hate Crime Against Himself In 2019 | Access https://t.co/StVZ7rooHd,0,0,jussi smollett found guilti of fals report a hate crime against himself in 2019 | access,No hashtags,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
US actor Jussie Smollett found guilty of staging hate crime against himself https://t.co/3c3FZZalhV,0,0,us actor jussi smollett found guilti stage hate crime,No hashtags,"{'neg': 0.507, 'neu': 0.493, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"Did you comment @BarackObama @MichelleObama?
As a trump supporter and a white woman. This person owes an apology!!!… https://t.co/5wIQ2YfFba",1,1,did comment as trump support white woman. thi person owe apology!!!...,No hashtags,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.5538}",0.5538,pos
Jussie Smollett found guilty of faking hate crime against himself narcissist https://t.co/stsUMRHJ81,0,1,jussi smollett found guilti fake hate crime narcissist,No hashtags,"{'neg': 0.673, 'neu': 0.327, 'pos': 0.0, 'compound': -0.8834}",-0.8834,neg
Jussie Smollett found guilty of faking hate crime against himself - The Guardian https://t.co/gFHU55EPnw,0,0,jussi smollett found guilti fake hate crime - the guardian,No hashtags,"{'neg': 0.632, 'neu': 0.368, 'pos': 0.0, 'compound': -0.8834}",-0.8834,neg
Jussie Smollett guilty of staging hate crime and lying about it https://t.co/SBu8y4t7om,0,0,jussi smollett guilti stage hate crime lie,No hashtags,"{'neg': 0.59, 'neu': 0.41, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
US actor Jussie Smollett found guilty of staging a fake hate crime against himself https://t.co/08YrS5BEGu,0,0,us actor jussi smollett found guilti stage fake hate crime,No hashtags,"{'neg': 0.595, 'neu': 0.405, 'pos': 0.0, 'compound': -0.8834}",-0.8834,neg
GUILTY: Jussie Smollett's 'empire' falls after learning fate in fake hate crime attack to help boost career https://t.co/myiZqBhtct #FoxNews,0,0,guilty: jussi smollett' 'empire' fall learn fate fake hate crime attack help boost career,No hashtags,"{'neg': 0.566, 'neu': 0.245, 'pos': 0.189, 'compound': -0.8957}",-0.8957,neg
https://t.co/WROkANB4Bd,0,0,,No hashtags,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
@FAV1968 @ERlKKNUDSEN @KathleenKenned @MonchiForPrez @blackvoices So you've moved from the Hate crime argument (whi… https://t.co/IyVuShAzhU,0,1,so move hate crime argument (whi...,No hashtags,"{'neg': 0.773, 'neu': 0.227, 'pos': 0.0, 'compound': -0.8818}",-0.8818,neg
MSM has been responsible for disseminating an eye-popping amount of completely fraudulent content disguised as news… https://t.co/md0EQW1F9D,0,0,msm respons dissemin eye-pop amount complet fraudul content disguis news...,No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
"@MarkIronsMedia @MarysShrine Isn't this a hate crime, intrinsically the same as drawing images of the Prophet Muhammad?",0,0,"isn't hate crime, intrins draw imag prophet muhammad?",No hashtags,"{'neg': 0.0, 'neu': 0.506, 'pos': 0.494, 'compound': 0.7048}",0.7048,pos
New post: Jussie Smollett found guilty of faking hate crime against himself 10 Dicembre 2021 https://t.co/aEUDin9w4y,0,0,new post: jussi smollett found guilti fake hate crime 10 dicembr 2021,No hashtags,"{'neg': 0.534, 'neu': 0.466, 'pos': 0.0, 'compound': -0.8834}",-0.8834,neg
New post: Jussie Smollett Found Guilty of Reporting a Fake Hate Crime 10 Dicembre 2021 https://t.co/IPv8HzX17U,0,0,new post: jussi smollett found guilti report fake hate crime 10 dicembr 2021,No hashtags,"{'neg': 0.507, 'neu': 0.493, 'pos': 0.0, 'compound': -0.8834}",-0.8834,neg
Explaining what was the thought process behind making up a fake hate crime at the height of your career should’ve b… https://t.co/xh9CO3dchG,0,2,explain thought process behind make fake hate crime height career b...,No hashtags,"{'neg': 0.563, 'neu': 0.437, 'pos': 0.0, 'compound': -0.8834}",-0.8834,neg
Look at this utter bull shit.. The bloke said he was racially attacked and a homophobic attack which was false.. HE… https://t.co/hepHnsRCCC,0,1,look utter bull shit.. the bloke said racial attack homophob attack false.. he...,No hashtags,"{'neg': 0.36, 'neu': 0.64, 'pos': 0.0, 'compound': -0.7351}",-0.7351,neg
"@itsokdontbemad @muvalola @1YoungMargaret @blackvoices Shit, that's a hate crime. You can report that to law enforc… https://t.co/VwoeVb5j7m",0,0,"shit, that' hate crime. you report law enforc...",No hashtags,"{'neg': 0.684, 'neu': 0.316, 'pos': 0.0, 'compound': -0.8957}",-0.8957,neg
‘#BreakingtheNews’ Exclusive Excerpt—#AlexMarlow: ‘Justice for Jussie’: a #Media Chronicle of a Hate Crime Hoax… https://t.co/77J15Jyu2y,0,0,'#breakingthenews' exclus excerpt--#alexmarlow: 'justic jussie': #media chronicl hate crime hoax...,#Media,"{'neg': 0.474, 'neu': 0.526, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
#NAACP Blamed #DonaldTrump for Fake Hate #Crime Against #JussieSmollett https://t.co/9FDbaRDfl9 From @BreitbartNews,0,0,#naacp blame #donaldtrump fake hate #crime against #jussiesmollett,#NAACP #DonaldTrump #Crime #JussieSmollett,"{'neg': 0.648, 'neu': 0.352, 'pos': 0.0, 'compound': -0.8481}",-0.8481,neg
"@VP The country is waiting for your statement on Jussie's 5 out of 6 guilty verdicts. Hate crime? Why yes, but he committed it!",0,0,"the countri wait statement jussie' 5 6 guilti verdicts. hate crime? whi yes, commit it!",No hashtags,"{'neg': 0.345, 'neu': 0.369, 'pos': 0.286, 'compound': -0.5093}",-0.5093,neg
"Jussie Smollett, guilty of a hate crime on the American people.",0,0,"jussi smollett, guilti hate crime american people.",No hashtags,"{'neg': 0.59, 'neu': 0.41, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
@FAV1968 @ERlKKNUDSEN @KathleenKenned @MonchiForPrez @blackvoices I've already tried and got it right with the ACTU… https://t.co/RM5A25X1kO,0,1,i'v alreadi tri got right actu...,No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
Hate Crime?  Hoax revealed!  Next time try Love thy self https://t.co/5rIBIMOiwH,0,0,hate crime? hoax revealed! next time tri love thi self,No hashtags,"{'neg': 0.485, 'neu': 0.303, 'pos': 0.212, 'compound': -0.6588}",-0.6588,neg
@FAV1968 @ERlKKNUDSEN @KathleenKenned @MonchiForPrez @blackvoices Oh really...2020 data says that White committed 5… https://t.co/xjuqT77HeV,0,4,oh really...2020 data say white commit 5...,No hashtags,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.296}",0.296,pos
"@TheEyeOfJA @VibeMagazine Shame on everyone involved in this saga. 

https://t.co/bklEywhG2H",0,2,shame everyon involv saga.,No hashtags,"{'neg': 0.508, 'neu': 0.492, 'pos': 0.0, 'compound': -0.4767}",-0.4767,neg
"😂🤡 as usual, Biden @POTUS
and his liberal lemming sheep, along with the liberal propaganda media, all have egg on t… https://t.co/C6wTBMSYzb",0,1,"usual, biden liber lem sheep, along liber propaganda media, egg t...",No hashtags,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.25}",-0.25,neg
"@teddyhadley @MSNBC @ZachStafford Yes, a ""hate crime"" indeed",0,14,"yes, ""hate crime"" inde",No hashtags,"{'neg': 0.661, 'neu': 0.092, 'pos': 0.248, 'compound': -0.6705}",-0.6705,neg
"A jury in Chicago has found former ""Empire"" actor Jussie Smollett guilty of five of six counts of disorderly conduc… https://t.co/UqmEuNQjiu",0,0,"a juri chicago found former ""empire"" actor jussi smollett guilti five six count disorderli conduc...",No hashtags,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
"Jussie Smollett is CONVICTED of faking hate crime
 https://t.co/jgSY86n5Ff",0,0,jussi smollett convict fake hate crime,No hashtags,"{'neg': 0.774, 'neu': 0.226, 'pos': 0.0, 'compound': -0.8834}",-0.8834,neg
"Flashback: Biden, Harris led frenzy to amplify Jussie Smollett's false hate crime claims

https://t.co/ylqcQ2ZUV6",0,0,"flashback: biden, harri led frenzi amplifi jussi smollett' fals hate crime claim",No hashtags,"{'neg': 0.419, 'neu': 0.581, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
Officer’s German Shepherd Puppy Killed And Beheaded In Apparent Hate Crime: https://t.co/f9mH12HQPF,0,1,officer' german shepherd puppi kill and behead in appar hate crime:,No hashtags,"{'neg': 0.598, 'neu': 0.402, 'pos': 0.0, 'compound': -0.9169}",-0.9169,neg
Former television actor Jussie Smollett was found guilty in Chicago on charges stemming from a hate crime he had in… https://t.co/Zkvmc0UuUQ,4,16,former televis actor jussi smollett found guilti chicago charg stem hate crime in...,No hashtags,"{'neg': 0.396, 'neu': 0.604, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
Jim Carrey’s Scottish accent is a hate crime. #TheGameAwards,0,2,jim carrey' scottish accent hate crime. #thegameaward,#TheGameAwards,"{'neg': 0.59, 'neu': 0.41, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
"#politics #USA #woke #MAGA
| Jussie Smollett was found guilty Thursday of staging and falsely reporting to police t… https://t.co/BKVKKwnVE0",0,1,#polit #usa #woke #maga | jussi smollett found guilti thursday stage fals report polic t...,#politics #USA #woke #MAGA,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,nutral
BREAKING: Jussie Smollett found guilty in hate crime hoax #HeyJB https://t.co/ht6sMjN04N via @YouTube,0,0,breaking: jussi smollett found guilti hate crime hoax #heyjb,#HeyJB,"{'neg': 0.608, 'neu': 0.392, 'pos': 0.0, 'compound': -0.8519}",-0.8519,neg
Jussie Smollett has been convicted by a Chicago court on charges that he staged a hate crime against himself in 201… https://t.co/QdVATXVxSC,0,1,jussi smollett convict chicago court charg stage hate crime 201...,No hashtags,"{'neg': 0.474, 'neu': 0.526, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
